Symbol,Day,Open,CloseDiff,SpreadOverLow,Volume,NextLow,TwoDayHigh,ThreeDayOpen
SQNS,20150205,1.28,0.007812493,6.498945,105100,1.24,1.34,1.29
SQNS,20150218,1.96,-0.07653066,6.05283,97000,1.8,1.94,1.9
SQNS,20150901,1.15,-0.0782609,6.142738,46700,1,1.22,1.22
SQNS,20150904,1.22,-0.07377052,5.658456,136600,1.1,1.22,1.16
SQNS,20161010,1.82,0.0164835,6.19429,111400,1.77,1.83,1.7
SQNS,20171031,2.01,-0.09950251,7.416648,670000,1.78,1.84,1.84
SQNS,20171101,1.8,-0.005555551,5.668519,472700,1.75,1.93,1.89
SQNS,20171121,1.83,0.01639343,6.922526,1881700,1.85,2.015,2
RENN,20110516,13.25,-0.04905657,5.938477,8292800,12.36,13.89,13.99
RENN,20110620,7.1,0.07042254,10.66584,1.05652E+07,7.1,7.54,6.75
RENN,20110812,7.48,0.0748663,5.676897,7252600,8.01,7.95,7.68
RENN,20170504,6.91,-0.04920401,6.559207,595900,6.55,6.66,6.5
RENN,20180104,16.77,-0.09421591,11.73373,6435600,12.56,13.46,12.32
NQ,20130716,10.36,-0.050193,8.877311,2952800,9.6,10.49,10.35
NQ,20130729,13.95,-0.0007168623,4.944838,1391600,13.78,16.73,16.53
NQ,20131211,11.99,-0.05754792,8.712694,6437700,10.94,12.18,11.93
NQ,20140606,9.94,-0.05935606,7.015986,7439200,8.87,9.99,9.06
NQ,20141215,5.41,-0.07578555,6.717654,2297100,4.7,4.89,5.26
VOC,20130118,13.24,-0.00604229,5.652273,495500,12.95,13.4,13.5
VOC,20160120,1.99,0.04522609,7.335793,118100,2.06,2.55,2.45
FENG,20110623,9,-0.008888881,8.384894,237600,7.96,9.13,9.36
FENG,20120614,4.62,0.017316,5.885411,229100,4.61,5.7,5.53
FENG,20130620,5.62,-0.03914587,5.938312,282900,5.31,5.48,5.1
FENG,20130814,8.95,0.01340781,8.665372,1658100,8.4,9,8.91
FENG,20130906,10.03,0.01495519,7.888778,1229800,10.4,11.8,10.67
FENG,20130909,10.71,0.05415499,5.301915,1665800,10.16,10.91,10.88
FENG,20131112,10.1,-0.05445546,5.493588,1129000,9.4,9.74,9.85
FENG,20150126,8.33,-0.09243698,8.456277,1172800,7.54,8.02,7.84
NGL,20110902,24.2,-0.08801657,7.142068,84500,21.5,22.9,22.98
NGL,20160125,11.71,-0.01793339,6.509181,2230800,10.87,11.68,11.98
NGL,20160314,7.15,0.0111888,5.34055,2011300,6.52,7.35,7.68
ZX,20120706,2.48,-0.004032254,4.15167,30900,2.45,2.5,2.4
ZX,20130110,3.45,0.08695651,6.179066,39700,3.65,3.83,3.71
ZX,20140917,1.9,-0.03684207,7.522222,91600,1.81,1.82,1.71
ZX,20150921,0.98,0.0714285,6.313723,14500,0.95,1.05,1
ZX,20170918,1.34,0.09701492,8.712697,57900,1.39,1.44,1.37
ZX,20171214,1.45,-0.06206899,7.053244,54900,1.34,1.36,1.27
ZX,20180104,1.25,0.06400003,10.73327,512800,1.32,1.57,1.42
P,20110701,19.46,0.02980482,6.744219,3385000,18.7,19,19.07
P,20110809,12.79,-0.08287728,6.492192,1763400,11.18,12.77,12.78
P,20111123,11.26,-0.06660746,5.715772,2165600,10.56,11.67,10.6
P,20120830,11.54,-0.001733059,5.674243,4.0624E+07,11.47,12.37,12.28
P,20120910,10.63,-0.07525872,7.032858,1.29376E+07,9.64,10.55,10.09
P,20120912,10.03,-0.005982001,7.500953,1.11825E+07,10.09,11.48,11.12
P,20120919,10.28,0.0291829,5.940736,5863300,10.4,10.61,10.49
P,20130104,9.91,0.05449041,6.181231,8093700,10.28,10.57,10.13
P,20131122,30.76,-0.04973995,6.573811,2.40765E+07,27.52,29.02,28.61
XOXO,20140509,10.22,0.06555773,5.682702,244600,10.87,11.65,11.3
MPC,20140513,46.245,-0.007892699,4.990738,2719800,44.965,45.61,44.925
AMID,20141223,20,0.002499962,5.391332,171100,19.4,20.86,20.05
FNV,20130628,32.77,0.09154715,6.356243,906100,35.73,36.14,35.72
FSM,20120229,7.45,-0.06040266,5.933922,546600,6.85,7.04,6.85
FSM,20120703,3.62,0.06353592,5.350133,339300,3.81,3.87,3.68
FSM,20140319,3.89,-0.07455018,5.835091,861100,3.61,4,3.82
FSM,20161214,6.07,-0.07907743,5.619101,1860500,5.2,5.52,5.19
CTW,20121204,27.05,-0.002587789,4.792005,39500,26.82,27.24,27.12
STI.A,20120713,5.4,0.037037,6.367289,1900,5.4,5.37,4.97
STI.A,20160628,8.06,0.004962774,5.411356,2900,8.86,8.86,9.62
STI.B,20130118,3.24,-0.07716049,9.044031,8100,2.96,3,3.14
GNE,20151008,12.01,0.05245629,14.87785,1032000,11.38,13.5,13.27
GNE,20160504,6.72,0.0758929,7.255474,244400,7.34,8.17,8.03
GNE,20161121,6.23,-0.01123598,5.26827,39800,5.99,6.39,6.41
GNE,20171113,5.49,-0.06193073,5.806053,126000,5.1,5.61,5.38
NDRO,20160505,3.8,-0.08684209,5.805936,89500,3.35,3.39,3.27
NDRO,20161230,3.65,-0.05479453,5.903712,261400,3.35,3.55,3.6
CHKR,20150817,5.31,0.01694918,5.901163,417700,5.07,5.17,4.92
CHKR,20160519,1.91,0.01047119,4.772772,627400,1.89,2,1.95
VAC,20111122,16.89,0.07104801,6.491222,4716900,17.82,17.87,17.91
SN,20141031,16.25,0.05046152,5.29251,2372000,15.96,15.86,15.31
SN,20141201,11.21,-0.06155215,9.416737,7551200,9.89,10.67,9.71
SN,20150622,9.97,0.03811435,5.489717,2853200,10.26,10.96,10.52
SN,20150721,7.35,0.005442172,4.858549,2579500,6.79,7.41,7.34
SN,20150807,6.5,-0.05999998,6.247426,2058800,6,7.71,7.35
SN,20151222,3.7,0.0189189,5.502844,2020000,3.93,4.46,4.21
SN,20160225,2.9,-0.003448272,8.530946,2118300,3,3.58,3.6
SN,20170720,6.79,-0.07805593,5.577785,3247200,6,6.1,6.07
BCEI,20151001,4.13,-0.06295405,5.317504,2240600,3.72,6.36,6.2
BCEI,20151022,6.26,0.001597404,4.709367,1766600,5.96,6.31,5.63
BCEI,20151204,7.57,-0.04887719,6.254123,4058000,6.36,6.62,6.51
BCEI,20160129,2.8,0.01785713,6.247093,3638500,2.44,2.51,2.56
BCEI,20160808,0.8,0.075,10.39621,2312300,0.8,0.86,0.78
BCEI,20161215,1.57,0.02547768,5.699591,2206900,1.57,2.03,2.06
BCEI,20170417,0.88,0.05681819,6.050995,700500,0.91,0.95,0.91
BCEI,20171229,29.36,-0.06028612,7.42056,1456600,26.845,29.15,28.7
LPI,20120321,25.53,-0.03760286,6.465083,419200,23.7,25.67,24.99
LPI,20130917,26.9,0.064684,6.263017,2650400,28.45,29.59,29.36
LPI,20150831,9.88,0.03137646,7.211611,2682900,9.79,10.34,9.93
LPI,20151217,8.34,-0.05515588,6.299387,4838800,7.73,7.75,7.08
STON,20130812,24.75,-0.08040403,11.58996,1203000,22,23.8,23.21
STON,20171006,6.28,0.02547768,11.65237,670000,6.06,6.37,6.23
DRD,20140618,3.12,0.08012821,6.423854,249300,3.23,3.28,3.11
DRD,20141008,3.02,0.07615895,8.028622,159100,3.05,3.33,3.17
DRD,20160105,1.83,0.06557377,6.93137,486100,1.93,2.08,1.94
TISI,20141007,37.4,0.0187165,5.675128,217100,37.79,38.91,37.63
WPX,20160225,4,-0.02749997,9.244596,2.074E+07,4.01,4.39,4.17
MUX,20130620,1.9,-0.02105261,5.740132,5183300,1.82,1.95,1.85
MUX,20130621,1.9,0.06842105,5.602873,1.17727E+07,1.79,1.9,1.76
MUX,20131029,2.35,-0.07659567,5.42985,3634100,2.1,2.19,2.11
MUX,20140602,2.18,-0.004587152,4.200777,1867600,2.08,2.19,2.15
MUX,20141226,1.05,0.03809532,7.427792,2675000,1.04,1.18,1.14
MUX,20150114,1.21,-0.07438019,6.423162,3126400,1.16,1.34,1.33
MUX,20161209,3.2,-0.078125,5.72145,4546100,2.96,3.09,3.08
JE,20130326,6.18,0.08414239,6.717296,2067900,6.45,6.69,6.66
SLCA,20120201,17.25,-0.07246377,5.411525,1.15119E+07,15.38,16.4,16.4
SLCA,20121207,14.75,0.01559319,5.11666,556200,14.11,15.84,15.61
SLCA,20170309,47.07,-0.01848309,5.379107,8994700,46.38,47.29,45.42
MTDR,20141201,17.4,-0.05747126,5.898077,2017800,15.76,17.34,14.08
CPAC,20151221,7.09,0.02961919,5.559342,48200,6.59,7.25,6.64
EPAM,20120328,21,-0.04761905,6.210305,851000,19,20.7,20.39
EPAM,20120416,22.87,-0.07302143,5.693131,146300,19.97,21.11,20.25
EPAM,20150507,66.13,-0.01330708,7.838415,2018300,64.5,65.76,63.86
PRLB,20120820,36,-0.05583329,6.654755,160300,33.04,33.01,31.69
BBDO,20150317,9.6667,-0.05172396,5.569938,18000,8.625,9.8333,9.4083
BBDO,20171229,10.25,-0.09560971,7.356426,17000,9.34,10.21,10.06
ALSN,20120905,18.24,-0.03947365,5.36423,570500,17.5,19.28,19.1
TARO,20120723,36.42,0.009061006,14.25623,13200,36.92,39.3,40
VIPS,20120323,0.6,-0.08333335,8.814725,5173500,0.47,0.499,0.453
VIPS,20121114,1.175,0.05957451,9.461006,283100,1.049,1.186,1.15
VIPS,20130815,4.01,-0.01346637,4.83237,2281000,3.871,4.5,4.165
VIPS,20130822,3.923,0.04970684,5.823963,751700,4.035,4.084,4.038
VIPS,20140214,11.775,-0.02794051,5.648925,1224700,11.515,11.554,11.306
RM,20130611,24.7,-0.01295553,5.991103,65400,23.78,25.81,25.5
RM,20140430,16.51,-0.07086615,8.315624,1279300,15.05,15.41,15.14
VCRA,20120820,29.38,-0.07488083,5.417598,34600,25.35,27.47,27.1
VCRA,20121106,27.51,-0.07488184,7.836276,995000,24.53,26.55,25.96
RPAI,20121106,12.06,0.03814262,5.247998,1485100,12.36,12.55,12.06
OIB.C,20121128,21.8,0.009174347,5.294404,152700,21.5,22.25,22.2
OIB.C,20130717,8.45,-0.01775143,4.842728,650300,8.35,9.45,9.5
OIB.C,20130724,10.25,0.06829266,5.474289,45500,10.45,11.9,11.1
OIB.C,20140505,5.15,0.05825237,6.48463,1.45745E+07,5,5.4,5.25
OIB.C,20140812,3.1,-0.04838705,5.490576,503500,2.85,2.95,2.85
OIB.C,20141021,2.4,-0.02083341,7.526972,1581000,2.2,2.3,2.3
OIB.C,20141209,2.65,-0.07547171,9.824265,1618400,2.15,2.35,2.2
OIB.C,20150922,4.25,-0.08235292,7.333174,427400,3.5,4.4,3.95
OIB.C,20151125,4.05,0.074074,6.042542,471000,3.85,4.05,3.65
OIB.C,20160315,1.46,-0.04109593,10.0847,372700,1.38,1.64,1.6
OIB.C,20160906,6.2,-0.02580643,6.395928,248800,5.69,5.99,5.91
OIB.C,20161206,3.62,0.09668513,9.015532,33800,4.14,4.39,4.2
SA,20150828,5.8,0.08620689,5.807191,739200,5.96,6.68,6.23
MRC,20141107,21,0.00380952,4.619291,5611300,20.49,21.43,21.73
MRC,20160503,13.93,0.01507538,4.804604,3125500,13.98,14.44,13.88
MPO,20131129,5.85,0.02735048,4.997842,450800,5.77,6.02,5.96
MPO,20141003,4.99,-0.05611217,9.573991,651700,4.51,4.7,4.19
MPO,20150421,1.21,-0.07438019,9.309869,1795000,1.06,1.22,1.16
MPO,20150902,4.4,0.0454545,5.804184,337200,4.6,5.18,5.57
MPO,20160121,0.77,-0.038961,9.199902,371400,0.77,0.79,0.7
ACCO,20140212,5.87,0.04429305,5.932014,2495200,5.94,6,6.01
ROYT,20160801,1.65,-0.09696968,5.8391,204800,1.5,1.67,1.64
RFP,20161123,4.25,0.08235292,9.13506,196300,4.5,4.6,4.4
RFP,20161221,4.45,0.07865177,7.452554,1026300,4.65,5.55,5.6
ELLI,20121119,24.48,0.008578472,5.404593,796900,23.31,24.36,24.13
ELLI,20140502,25.61,-0.004295221,5.975883,1860300,25,25.89,25.27
TROX,20121023,21.92,-0.04242702,6.088306,5236700,20.87,21.43,20.71
TROX,20151008,7.19,0.06536854,9.516609,3454600,7.18,7.5,6.55
TROX,20151231,4.14,-0.0555555,5.324625,878100,3.75,4.29,4.08
TROX,20160121,3.54,0.03107348,5.305567,1272900,3.61,4,3.56
TROX,20160421,7.55,0.02649004,6.967268,2034800,7.48,7.76,7.32
GMED,20130312,15,-0.01733335,10.5837,500500,14.36,14.68,14.5
TRQ,20130416,5.58,-0.01971329,4.75269,3131300,5.03,5.22,5.25
HCLP,20150121,36.43,0.01564644,5.002555,885000,35.87,37.99,34.85
HCLP,20160201,5.9,0.02881357,6.079512,227200,5.75,6.23,6.25
HCLP,20160330,5.17,-0.06382977,5.687705,309200,4.78,4.94,4.74
HCLP,20170308,18.3,-0.05737701,5.561822,4661700,14.05,16.15,16
BSMX,20140212,10.75,-0.0009302538,4.392588,3563000,10.53,10.92,11.01
SMLP,20131025,36.73,-0.09011711,6.327511,28900,32.33,33.39,33.49
DTQ,20130814,21.09,-0.01375064,4.658271,34200,20.1,20.54,20.44
LXFR,20130307,13.06,0.01454821,5.71218,49700,13.18,13.85,13.71
BERY,20130423,18.4,0.009239134,4.684769,618400,18,18.7,18.25
ANFI,20140221,22.61,0.004422754,8.377513,562000,22.61,20.58,19.76
ANFI,20150612,12.56,-0.09474526,8.998246,394300,10.55,11.99,11.53
ANFI,20150617,11.53,-0.01821336,5.218254,184200,11.42,11.62,11.53
ANFI,20160318,11.16,-0.04480287,5.215349,463200,10.57,10.89,10.44
SDLP,20130829,29.8,-0.001342249,4.33046,132700,29.75,31.65,30.66
SDLP,20170228,4.83,-0.03312626,16.61158,3558800,3.6,3.95,3.93
HCI,20161104,28.35,-0.01481482,7.810204,410200,27.93,28.67,28.32
ALDW,20140807,17.48,0.07437078,6.217146,369800,18.16,19.5,18.77
WGP,20130123,30.85,0.01069692,4.594158,113700,31.17,31.41,31.24
MTB.W,20141015,45.5,-0.0551648,6.538443,12100,42.54,43.43,46.5
SSW-D,20170202,20.92,-0.03967495,5.262887,148600,19.11,20.79,20.01
RESI,20130116,18.04,-0.07815974,7.579807,228700,16.51,18.19,18
RESI,20170420,15.45,-0.06796118,8.341617,4306500,14.03,14.36,14.16
WAC,20170407,1.15,0.03478268,11.44877,836300,1.14,1.33,1.24
WAC,20170530,1.2,-0.07500003,5.899975,1603100,1.03,1.29,1.25
WAC,20170823,0.54,-0.09259261,14.33479,1927900,0.414,0.565,0.48
WAC,20170915,0.48,-0.06250001,7.855586,278000,0.45,0.65,1.04
WAC,20171208,0.683,-0.01171305,14.35798,1389400,0.63,0.67,0.63
CGG,20160121,50.24,0.08917196,7.166914,54400,55.04,63.04,61.12
CBO,20130412,24.46,0.0008176802,6.3144,2200,24.45,24.45,24.25
SBGL,20130829,3.94,0.03807109,5.486946,1921200,3.72,4.1,4.02
SBGL,20131220,4.42,0.03846155,5.652512,2603600,4.4,4.72,4.72
SSNI,20130404,17.5,0.08800005,7.961147,424500,18.45,19.61,17.85
SSNI,20130802,33,-0.03272727,5.038431,669600,32.03,33.03,31.7
SSNI,20140211,16.1,0.06894401,6.885377,1227500,17.01,18.14,17.99
SSNI,20150622,13.86,0.07720063,6.305685,634200,14.2,14.42,13.12
MRIN,20130514,9.32,0.005364827,5.283125,850200,9.98,11.49,11.5
MRIN,20130521,11.99,0.0350292,7.518942,449300,12.16,12.28,12.14
MRIN,20131009,11.46,-0.04973819,5.308967,260600,10.53,11.11,11.08
MRIN,20140527,9.73,0.06474821,5.869555,276700,9.95,10.37,10.24
MRIN,20160725,2.59,-0.061776,6.300943,105200,2.4,2.52,2.49
KNOP,20130723,25,0.01519997,5.915871,48600,24.19,24.96,24.34
I,20170203,3.65,-0.01917813,4.779101,748000,3.43,3.45,3.33
I,20171005,6.21,0.004830875,6.000047,1233800,6.11,6.59,6.1
I,20171006,6.18,0.05825245,6.38413,945700,6.04,6.46,6.35
I,20171025,6.29,-0.05564386,6.276593,673400,4.39,4.94,4.75
SEAS,20131120,31.24,-0.001600488,4.936677,569100,30.53,30.93,30.65
SEAS,20140822,19.39,0.04538428,6.374584,9645800,19.9,20.57,20.52
EMES,20151105,6.92,-0.033237,5.357476,1552500,6.41,6.99,5.8
EMES,20151130,6.71,0.04769004,6.384433,792700,6.66,6.79,6.59
EMES,20151216,4.8,0.02291659,6.841405,626300,4.1,4.42,4.03
EMES,20160209,3.3,-0.09090908,5.714958,451900,2.98,3.24,3.42
EMES,20160715,11.4,-0.02543859,5.739758,685400,10.38,10.66,9.75
EMES,20170525,12.12,-0.06270629,6.513352,2249200,11.15,11.42,10.76
WLH,20160922,16.08,0.07027358,6.45472,785500,17.01,18.95,18.78
CSTM,20131114,18.54,0.08360297,7.456654,598900,19.95,20.23,20
CSTM,20160111,7.73,-0.06468305,5.82744,1625900,6.82,7.73,7.27
ECOM,20140613,21.17,-0.0004723774,3.785426,376500,20.99,24.95,24.71
ECOM,20150602,11.27,0.07985799,5.666755,290100,12.11,12.85,12.23
CTY,20171221,22.84,-0.01007003,12.99168,85900,22.4,22.62,22.3
LITB,20131112,8.05,0.08695649,7.036615,627600,8.59,10.49,10.62
LITB,20141111,8.05,-0.01863355,5.915031,2484300,7.71,8.36,8.45
LITB,20160609,2.75,-0.03999996,7.094961,34200,2.57,2.73,2.61
LITB,20170726,2.81,-0.01423486,7.349953,20000,2.59,2.83,2.72
LITB,20180109,2.68,-0.07835822,7.37246,751900,2.4,2.55,2.47
BIOA,20140602,10,-0.03500004,5.512028,48600,9.23,9.59,9.36
BIOA,20141003,9.62,0.007276475,7.242173,93600,9,9.16,8.66
BIOA,20150410,10.1,0.02970289,7.658197,140400,10.4,10.86,10.57
BIOA,20160513,3.26,-0.06134971,5.327834,60100,3.03,3.23,3.2
BIOA,20170915,0.44,0.09090907,8.061174,4720500,0.485,0.55,0.51
COTY,20160816,29.96,-0.05607472,6.385438,2793500,27.09,28.84,28.56
AFS-A,20170411,23.48,-0.09327081,7.910198,99200,21.37,22.3,21.65
LXFT,20170523,63.15,0.001583507,5.107711,587400,62.7,66.5,66.55
NYLD,20131018,31.55,0.06814585,5.687346,1398500,33.61,35.45,35.17
GRAM,20170125,5.28,0.01893938,14.34443,704000,4.96,5.19,4.76
JONE,20160908,2.99,0.0735786,5.800445,5489100,3.08,3.26,3.15
JONE,20170519,2.25,0.06666671,11.13363,1510900,2.25,2.38,2.35
JONE,20170607,2,-0.07499999,8.52638,1580900,1.75,1.95,1.95
JONE,20171005,1.61,0.03726704,5.570133,848400,1.55,1.65,1.65
ASC,20140305,12.55,0.08764935,6.931583,544800,13.5,13.7,13.51
ASC,20141010,9.61,-0.08116543,7.999093,464000,8.52,9.52,9.31
YUME,20130807,9.05,-0.005524883,8.13614,5445100,8.75,9.1,8.94
XON,20131002,23.99,0.0629429,5.779915,575300,24.29,25.14,23.51
XON,20150930,30.29,0.04985138,6.017449,4264300,28.61,31.8,32.05
MIXT,20141111,7.74,-0.005167954,4.779359,48000,7.78,7.92,7.84
MIXT,20160804,5.85,-0.05641025,6.171436,68800,5.26,5.38,5.31
EVHC,20171114,26.39,0.08071243,7.529134,1.36257E+07,27.52,29.71,28.94
DOOR,20170509,78.25,-0.01405749,5.631765,777900,74.85,75.15,74.85
RNG,20140327,19.23,-0.06864273,6.168203,664600,17.54,18.5,18.26
CEQP,20141217,69,0.05362314,8.252648,741900,71.2,80.8,79.9
CEQP,20141222,79.9,-0.0112641,4.950212,882100,71.9,73.1,70.5
CEQP,20151124,19.63,-0.005603602,5.684698,597600,18.61,19.77,19.5
VEEV,20140228,36.07,-0.02134739,5.197254,1373000,34.22,37.85,39.81
VEEV,20140402,28.39,-0.07044734,8.230478,2764800,24.69,25.1,22.86
VEEV,20170301,43.06,0.04273108,5.556997,4036500,43.72,44.93,43.79
VJET,20150831,5.74,0.09581885,6.335279,90600,5.97,6.28,6.11
VJET,20170919,5.79,0.005181383,8.002353,241100,5.55,5.81,5.41
VJET,20171101,5.41,-0.07393709,6.574549,106200,4.88,5.05,4.92
SRLP,20140602,25.25,0.01782181,5.057045,187600,25.61,26.88,26.3
WUBA,20131125,33.59,-0.02887768,6.007199,383100,33.3,34.6,34
WUBA,20140305,52.89,-0.01058797,5.635639,912200,50.9,58.89,57.11
WUBA,20140307,53.65,0.08704563,6.444455,1698900,52.1,56.29,51.62
WUBA,20140411,42.05,0.02948874,6.948149,1573200,42.01,43.79,43.49
WUBA,20140611,42.01,0.08640803,5.687674,1544500,44.53,46.82,46.74
WUBA,20150626,64.85,-0.0323824,5.907101,1712000,59.78,64.89,63.91
WUBA,20150707,58.79,0.03248851,10.7319,5492000,55.68,66.99,63.05
KODK,20131101,26.3,-0.001901112,4.865238,75600,26.52,27,27.03
KODK,20140319,27.5,0.003636377,4.182689,121800,26.63,28.92,28.02
KODK,20171127,3.65,-0.08219183,5.838341,299600,3.2,3.45,3.45
TCS,20131101,35,0.03428574,8.391992,1.46696E+07,34.69,35.5,35.61
TCS,20150108,20.7,0.0246376,5.102454,1113200,17.9,18.9,18.43
TCS,20160428,6.93,0.08802311,7.733768,815400,7,7.12,6.67
ARCX,20140811,24.61,-0.03778953,7.724556,50300,23.99,25,25
ARCX,20141211,19.47,-0.005649651,5.948775,15700,17.25,19.12,18.35
CUDA,20140102,39.6,-0.06136364,7.815264,554900,37.71,39.49,38.42
CUDA,20140411,30.38,-0.0852534,8.567916,183500,27.58,28.5,28
CUDA,20150413,45.22,-0.02609465,5.067435,1303200,42.92,44.25,43.92
DLNG,20160112,8.24,-0.0898058,7.78749,315000,6.76,7.67,7.31
EROS,20140326,14.88,-0.06250002,6.140454,150700,13.75,15.17,14.62
EROS,20150708,23.76,0.07491586,5.504324,724500,24.52,28.9,28.79
EROS,20170322,10.15,-0.04433496,7.950337,661600,9.65,10.7,10.2
EROS,20170418,9.95,-0.03015077,5.091694,437500,9.3,9.6,9.45
KOD.W,20140613,13.04,0.03757667,6.198682,600,12.15,12.14,10.3
KOD.W,20150619,3.99,0.08270681,12.90388,900,3.62,4.25,4.35
KOD.W,20150623,4,0.01999998,8.648598,3500,4,4.4,4.05
KOD.W,20160628,3.88,-0.007732013,4.583068,3300,3.5,4.08,4.5
VNCE,20140306,26.89,-0.0301227,6.230243,453000,25.72,26.83,26.67
VNCE,20170324,1.8,-0.08333332,10.0101,652000,1.6,1.95,1.7
VNCE,20170404,1.5,-0.06666669,9.085081,660300,1.35,1.6,1.35
VNCE,20170504,0.46,-0.08695657,8.905495,579000,0.37,0.45,0.44
VNCE,20170511,0.39,-0.07692301,9.18621,445700,0.31,0.34,0.33
VNCE,20170531,0.62,-0.03225803,11.72878,2299900,0.58,0.62,0.58
VNCE,20170718,0.55,-0.03636371,11.33742,259200,0.53,0.63,0.595
VNCE,20170721,0.595,0.0168067,11.37324,958000,0.58,0.658,0.66
VNCE,20170815,0.47,-0.04255322,7.802851,893400,0.45,0.47,0.45
WBAI,20140313,44.26,-0.07365564,5.90492,722000,39.98,43.24,40.68
WBAI,20140429,34.2,-0.09941525,7.455559,301300,29.32,33.05,32.26
WBAI,20150327,12.51,-0.05835336,5.430335,1185500,9.89,11.4,10.82
ATHM,20140305,48.14,0.07519732,6.230582,621200,49.2,51.74,47.9
ATHM,20140630,33.15,0.03861233,5.60193,511400,34.65,37.37,36.36
ATHM,20140829,47.4,0.00400841,4.514188,812500,44.31,51.88,51.43
SALT,20141217,22.8,0.02631581,6.292439,1.03909E+07,22.8,24.24,24.6
SALT,20150310,27.72,-0.09523807,6.567573,1736500,24.84,26.52,26.16
SALT,20150420,24.48,0.08823529,6.367326,1758900,24.96,27,26.4
SALT,20151207,10.2,-0.08235296,6.740152,2591500,9,10.8,10.2
SALT,20170118,6.35,0.0551181,8.03796,3363200,6.5,7.82,7.45
SALT,20170213,7.25,0.04137934,5.597007,1235100,7.45,7.95,7.45
AMC,20170818,13.1,-0.007633617,4.798375,7120300,12.425,13.45,12.75
AMC,20171128,14.95,0.08026755,7.409205,7535100,15,15.65,14.05
CIEN,20150903,21.51,0.06834027,5.414111,1.13011E+07,22.37,22.99,23.58
CELP,20140124,23.44,-0.02175769,6.633741,281200,22.6,23.4,23.39
CELP,20170127,13.18,-0.005311126,4.33495,124700,13.12,13.65,13.85
CRCM,20171212,18.8,-0.04680847,5.318364,913500,17.76,18,17.49
NM-G,20151123,9.15,0.06229515,8.987951,23700,9.59,12.26,12.44
NWHM,20140602,12.39,-0.03147702,5.080895,83100,11.5,12.06,12.08
NWHM,20140703,14.24,0.0414326,6.663897,40600,14.28,14.47,14.18
GPRK,20161123,4.92,-0.01016264,5.212518,3060900,4.72,4.93,4.71
GPRK,20170814,8.49,0.03415783,5.099639,170700,8.54,8.97,8.58
NEWM,20140228,13.29,0.08352142,6.46028,1089900,14.03,15.25,14.94
NEWM,20140305,14.94,-0.01338687,4.822704,534700,14.5,14.79,14.58
CSLT,20140617,17.12,-0.06483648,5.58814,723300,14.8,15.96,15.75
CSLT,20140718,15.33,0.07632095,6.050342,405100,14.9,15.2,14.56
CSLT,20150812,5.76,0.07638881,5.522003,1039000,6.06,6.45,6.16
CSLT,20170512,3.8,0.07894736,5.521117,488600,4.1,4.25,3.85
QTWO,20150807,27.69,0.00938968,5.373874,349900,27.24,27.34,26.84
AMBR,20140915,15.16,-0.03825857,5.710589,125700,14.48,15.82,15.59
ATEN,20140529,11.2,0.02053576,6.614492,534400,11.24,11.6,11.11
TNET,20140328,19.89,0.07139266,10.0025,2944300,20.76,21.7,22
HIVE,20140723,8.06,0.04838702,5.764807,188700,8.2,8.56,8.47
HIVE,20141030,4.8,0.03124992,5.555323,420600,4.85,5.07,4.9
RUBI,20140709,11.81,-0.008467432,5.034407,307000,10.94,11.51,11.28
GRUB,20140724,36.45,-0.04087796,5.240456,982800,34.61,38.9,38.5
GRUB,20151027,22.92,0.06849911,10.0238,2.95573E+07,23.43,24.98,23.98
ENBL,20150601,17.45,-0.04011466,5.375041,456200,16.55,17.02,16.88
ENBL,20160212,5.93,0.008431735,6.701103,1144400,5.84,6.6,5.87
LEJU,20140908,16.85,0.01899108,6.074869,1244100,15.71,16.58,16
LEJU,20141119,12.9,-0.06434108,5.646147,3050700,11.5,13.97,13.5
LEJU,20160817,5.15,-0.07572813,5.502127,129600,4.64,4.83,5.04
NTP,20150421,4.14,0.06763291,6.453392,836000,4.11,4.38,4.31
GHM,20160714,20.95,-0.08353221,5.76096,32300,19.37,19.47,18.72
GLOP,20160208,13.61,0.002939013,4.165084,208400,12.26,13.65,12.92
CMCM,20140910,27.59,-0.02827114,5.501926,1029400,26.3,27.25,26.6
CMCM,20160519,12.13,-0.05770814,6.22956,4699100,9.5,10.33,9.81
CMCM,20180104,13.52,0.05177513,8.33075,8310000,13.11,14.61,14.5
LPG,20161221,8.51,0.07990591,5.765275,413700,8.68,8.87,8.75
PBFX,20141230,19.51,0.09533575,5.678442,98900,20.86,22.62,22.7
JMEI,20140606,28.74,0.033055,5.097855,935100,29.39,31.63,31.01
JMEI,20140616,28.39,-0.06692496,6.055756,1791900,25.8,27.6,26.61
JMEI,20140903,31.21,-0.07177186,6.806089,1228000,28.51,29.5,29.04
JMEI,20140910,26.55,-0.02749528,5.234494,2465000,25,28.2,26.64
JMEI,20150330,16.34,-0.04467567,5.33974,1548400,15.49,15.89,15.5
JMEI,20150522,27.34,-0.07095832,6.162225,7654300,21.5,23.57,22.11
JMEI,20150708,15.82,0.0973452,7.884399,3637000,18.47,19.8,19.74
JMEI,20170822,3.32,0.02108439,7.607171,3851500,3.22,3.5,3.39
JMEI,20170913,3.08,0.05844158,6.238267,2538000,3.17,3.295,3.24
HRTG,20140905,14.57,0.02539464,5.123281,88100,14.69,14.94,14.75
CVEO,20150324,2.59,0.01544409,4.70887,2765900,2.61,2.74,2.58
